ID,ninf,Tg,m,K,C,cost,opt,rmse,num_points,Na2O,SiO2,K2O,Li2O,Al2O3,B2O3,ZnO,BaO,MgO,P2O5,La2O3,CaO,PbO,Sb2O3,ZrO2,TiO2,CdO,Ta2O5,Y2O3,HfO2,Nb2O5,WO3,As2O3,Bi2O3,TeO2,Tl2O,Ga2O3,GeO2,SrO,FeO,MoO3,CuO,BeO,Rb2O,Cs2O,MnO,CoO,NiO,Fe2O3
213,-2.9665084502494223,661.6877002618427,47.79937974676792,1104.1735195711442,1451.5815210610683,0.23941586311519236,3.5522707338168814e-08,0.19386362267137092,13,,0.47,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
214,-1.1679920666312464,1097.4933362461672,47.186684311030405,1091.3110240897347,2835.3060859330158,0.44670050052053933,1.6106258575801502e-06,0.30862167995441914,10,0.13,0.75,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,-0.5114155881930751,715.0783910705759,45.05541670315591,663.7390316533804,1860.0222966174827,0.11727882967716252,4.3165501921633986e-07,0.15477388798413785,10,0.22,0.6,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,-1.838342221261427,1129.9511106266266,59.00550867629969,597.9207751369917,3688.06386514381,2.3904232772896945,1.6090950573713347e-08,0.23148821097626723,94,,0.5,,,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,-2.969747019362963,1033.3719328378093,48.39379188058466,1658.7853470905725,2307.28480560309,0.9330304115928418,1.4519466667861636e-07,0.2550253589653439,30,,0.43,,,0.14,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,-2.507701756540709,1062.0543358408124,52.38185081137869,1132.311498203547,2772.624147848708,0.9319116571045893,1.0862037344828122e-06,0.21137566801328478,43,,0.43,,,0.14,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,-2.7787339754314253,992.7673998175239,54.268494295679936,1013.9603966376178,2652.740534996056,1.9662906365320079,7.205235245250075e-08,0.25471698488743605,65,,0.5,,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,-2.3524312776987766,888.1138004384495,76.12799431235166,172.23007088109136,3822.6087970321396,0.04160425819459235,6.265678173782846e-10,0.06632106747654558,19,,,,,,0.74,,0.16,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2.506140321917313,856.7932115630832,95.50793810537196,0.9454185013835602,7762.5203019894725,0.09690561666131159,8.512118000042479e-09,0.11055496014203813,16,,,,,,0.34,,0.18,,,,0.18,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,
222,-1.0543866172395284,842.0114942111749,34.266308191871126,2164.683557911458,1368.1747219405256,0.05449838388827044,3.8233932816642e-08,0.06488468627564573,26,0.01,0.77,0.01,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.19062328298349096,873.3036315753559,41.10378033960028,863.1355555500747,2166.321701938209,0.9682748211856353,3.528149534637315e-06,0.2770615982849313,27,0.05,0.83,,,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-2.814752265484022,946.4334578744941,40.817512659037824,2423.893442128325,1661.1740778743979,0.01434624299359788,1.0954703506024354e-08,0.0369786131891785,21,,0.59,,,0.09,0.06,,,0.04,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,-1.1624987752015326,820.049301635587,42.77803163095797,1137.6761977501005,1845.1053596057789,0.00452434343026531,4.2274286921799385e-09,0.020283137714933213,22,0.15,0.65,0.01,,0.02,0.04,,,0.05,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,-1.4022922986047315,820.5529147625349,38.195351972655885,1729.335109437376,1517.9505810018848,0.013931642310319292,2.1350220764937422e-08,0.03734595884091376,20,0.14,0.71,,,,,,,0.05,,,0.09,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,
227,-1.876288035436984,1020.890926360596,57.825316006421794,596.6967174963778,3233.3693105364755,0.20273889716344495,2.210586222406441e-08,0.1374318302534336,22,,0.5,,,0.09,,,,0.16,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,-0.7395501269463763,573.6503787230948,49.468996264083174,408.96418819219366,1653.8936208031078,0.4487201905317151,1.890775940007177e-07,0.20525857071739623,22,,,0.03,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,-4.693906285393909,1031.2312098527789,27.82638730514524,8836.918548034304,687.6857743418427,0.03793085021842457,2.1552546594963938e-08,0.06699544080080871,17,0.1,0.72,,,0.14,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,-2.3806245789067666,1068.762350114705,44.74133219814678,1861.085510603886,2256.395822604191,0.004504569102193878,6.016371305181539e-09,0.030025959729417212,10,0.03,0.58,,,0.21,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,-2.800236244653268,693.6674438287039,50.11524601951495,944.3761779361682,1655.1676712703643,0.06931611321390951,1.5386157533833246e-07,0.1248485927307302,9,,,0.03,,,0.88,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,-1.1455571140007592,681.4417798186159,101.51808171776938,10.779856616720723,4581.0709984225805,0.01258825157251331,1.6831877868627105e-09,0.047890022699333075,11,,,,,,,,,,,,0.25,,,,,,,,,,,,0.17,,,,,0.25,,,0.33,,,,,,,
233,-7.801603686397698,1112.9122338434058,27.296215681840707,15093.40721432407,421.22070059242907,0.3032776433504589,4.2732382733029484e-07,0.2374207043390869,11,0.04,0.76,0.03,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,
234,-5.861110281411637,1018.9513230346445,25.102063882437555,12133.817538721587,413.08626034723216,0.43154525586947723,2.4434470689707957e-07,0.25354911533139984,14,0.04,0.78,0.03,,0.07,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,-5.793261979431244,1021.4497572457094,27.014636044368004,10824.281442633965,529.3672577287944,0.48474667783534264,8.938985107836452e-07,0.3362332719444695,9,0.04,0.72,0.03,,0.07,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,-1.355392279949557,977.898965952835,35.84368161675108,2424.766840612684,1646.6214116018036,0.0009311889452099376,8.808709534360859e-11,0.013012234560214832,11,0.04,0.75,0.03,,0.07,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,-16.562688826701205,916.6559695892299,20.623156624188873,34572.09619195141,-254.80162716247307,0.36714812419010867,8.732834101969796e-08,0.2916605924606969,9,0.04,0.66,0.02,,0.05,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,-7.490405021900269,906.4972693743091,17.26756137218859,19802.39980584081,-103.38429070332381,0.6233116340480251,1.429371604133589e-07,0.28689676330332575,16,0.05,0.82,0.03,,0.08,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,
239,-4.6835233791298325,922.439978173493,22.611285363088417,10787.437662160854,327.7487920771336,0.5903727217100754,2.2571403273524693e-07,0.28972059080583,15,0.05,0.79,0.03,,0.08,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,
240,-6.601655085248229,920.9628815510674,18.11413735305403,17586.354918557434,-24.13687026187646,0.5081871086956911,5.005421312362368e-07,0.25709492168358083,16,0.05,0.82,0.03,,0.08,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,-8.680489389084228,849.5170113450091,15.305999901676403,22782.33657924203,-220.77428444501842,0.3369727380334848,1.0364939394442996e-07,0.2142399592860508,15,0.05,0.81,0.03,,0.08,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,-3.1255346697739315,879.3269345517665,27.381390900789995,5915.109095982945,712.4974240720575,0.643706701001463,3.3810027293265307e-07,0.28592766999750974,17,0.04,0.77,0.03,,0.06,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,-8.677397510681601,971.8891265942387,35.99837980261967,9579.012651923382,720.1242850114675,0.9601626156364431,5.649537317767035e-07,0.3994486180355994,13,,0.5,,,0.05,,,,0.2,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,-1.5669969023385284,1044.7524798966226,57.85768502644875,541.6310226263437,3410.6889378014116,0.05507950497174452,2.1784527218585148e-08,0.10065530802443493,11,,0.5,,,0.15,,,,0.1,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,-1.9831804227318524,1088.1523121202029,55.73971379857166,768.0804498855556,3249.437321510833,0.03848098233423003,6.782952345629756e-09,0.09856719840503154,8,,0.5,,,0.2,,,,0.05,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,-1.6635098044679342,1042.7811826656452,65.3047366296691,325.34170142717306,3941.1908326423663,0.010434764415520936,2.6092774599230806e-09,0.045724796504439315,10,,0.54,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,-1.6103937916009319,1045.5112616112644,42.555146895329806,1696.6816872854001,2223.452590562153,0.024012298046256486,1.9291643824949356e-09,0.06621913850619528,11,,0.65,,,0.11,,,,0.06,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,-2.2611061361294897,982.2626236996483,40.053746791681405,2295.7030236407645,1776.5204634639006,0.11020894729839092,6.30254279798334e-09,0.11785642841784112,16,0.05,0.6,,,0.11,,,,0.06,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,-1.9329102316061328,1004.9383787999643,56.741491532961305,648.366207044942,3087.652584893684,0.04837797984112813,2.17416066660564e-08,0.05887531214332196,28,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,
250,-2.148001954016473,769.1183399770063,38.15222832248268,1994.536402638363,1304.9256564249915,0.13499953934826014,3.1362162714043684e-08,0.1350778097328712,15,,0.7,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
251,-1.3359374815775116,709.6106805012101,46.079578636194405,812.312728262884,1742.3025200824968,0.7492051163143696,1.1431885761029742e-07,0.24355632743736286,26,,0.58,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
252,-3.150466034645943,696.6859462535525,43.062698869737595,1672.4269087564546,1283.5288564916907,2.3830376466744605,2.242066797426487e-06,0.41016172694055764,31,,0.55,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
253,-1.5987746716963773,676.6111769440968,46.888843170728,795.5683391800684,1656.3575006916105,0.6407851701830225,7.864610056251831e-07,0.32312399453210344,13,,0.52,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
254,-2.2471718472997453,683.3889538931736,51.46750182486471,714.1914947949122,1785.334144877863,0.9465266252441609,7.383596083738054e-07,0.2793084321748391,27,,0.51,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,
255,-5.265716893582854,954.222938621257,46.472579670723036,3035.1313686162903,1614.1732543679602,0.2805020504126816,6.475004206418777e-08,0.16855114319265543,20,,0.4,,,0.1,0.02,0.13,,,,,0.24,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,
256,0.5845182186919485,542.2165581650748,42.07564158099978,421.91158030400806,1456.3070256571436,0.016497422135437922,3.867555285687503e-09,0.07423466534392693,6,,0.2,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,-0.5049696985289601,528.0187942958935,38.599303065016734,819.3742822606526,1101.825815999283,0.1261588079542455,4.0302840494593284e-07,0.20697635297950062,6,,0.1,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,-1.982726953119387,806.7905947640706,54.55652920398102,619.6644355541144,2341.07139183675,0.18436381841278382,3.831935723582966e-07,0.15770421632138262,15,0.25,0.6,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,-1.8494499251891459,1038.5591067527107,73.36580036802457,195.67497206002963,4463.083233412122,0.31900200546398527,6.10813651047426e-08,0.10998223966840714,53,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,-1.9162844446561431,990.652768360213,30.026443535817766,4331.961704923866,1146.827212813345,0.013688686754467438,1.4808112121060535e-08,0.04783752255679818,12,0.05,0.79,0.03,,0.08,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,-1.6926822907057746,858.5524091898751,38.60507935961915,1905.9089682629024,1562.045921179984,0.011958337708378952,6.8107806552733866e-09,0.04893444445010742,10,0.1,0.75,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,-1.4083279556370847,770.7346911771032,36.216049773092635,1885.9907818751199,1311.0286748348442,0.054607812338657746,4.105891050765198e-08,0.07428413461217431,20,0.2,0.75,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,-0.9129881374745421,824.0748137348944,39.228397504396284,1386.5758476453075,1679.3840311422096,0.05708924398848603,1.847504817881207e-08,0.09781948415012588,12,0.13,0.72,,,0.01,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,-3.77488924818465,801.7500759503005,49.07885675556859,1531.5184436316113,1692.6558442598368,0.07761014357193008,1.7137443024772533e-08,0.10958443613100179,13,,,,,0.15,0.7,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,-4.085904914389328,825.0421763612345,53.54127832580571,1293.256477562112,1921.0770522542803,0.3761385522406977,6.946316917305032e-07,0.24308952753849572,13,,,,,0.15,0.65,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,-4.683110540229589,827.7355696392513,52.17534025439171,1645.2634775230097,1760.9534450650983,0.5404306675051271,1.8330430059497612e-06,0.29352702183862067,13,,,,,0.15,0.6,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,-3.6671681591408256,848.5267346626704,60.593761025416676,755.5952448178987,2433.2039304817686,0.24075797400929178,5.934374868512003e-07,0.1944184666766626,13,,,,,0.15,0.55,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,-3.559418291550539,820.91687534634,55.37652458095176,988.3652615720639,2100.7555596200277,0.4320569302296764,1.1029177266759613e-06,0.26135416594503313,13,,,,,0.1,0.7,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,-4.137770649269308,834.6351245221348,53.25411331877314,1350.4457626686017,1919.633384253743,0.25534324622953064,3.6664827350611415e-07,0.1998304528580711,13,,,,,0.2,0.6,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,-4.465754549952759,829.6329383494947,52.52702109243797,1528.7249977713132,1816.9598260124774,0.45652995338468316,1.2664058329833869e-06,0.2690305647908842,13,,,,,0.18,0.6,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,-4.144923091617003,860.2196441083373,60.21409201546201,906.1403553717311,2348.054840069439,0.4142012663546877,1.1589953012936308e-06,0.2560701283121392,13,,,,,0.12,0.6,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,-4.958417050794141,894.418881146733,63.74488759830936,961.0676192118601,2467.6066471636586,0.36982613703580736,6.450637422852586e-07,0.24160516182348185,13,,,,,0.1,0.6,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,-3.8520602211930783,922.1769254193935,73.04285411562691,396.3325137569025,3327.0142643890244,0.6172235529328507,5.827363342563742e-07,0.31530199208235565,13,,,,,0.08,0.6,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,-6.6319612605200895,893.8114161841092,63.41748561141838,1505.1980345720724,2148.448699785828,0.38729554731519955,5.737305563653782e-07,0.24771795711981898,13,,,,,0.05,0.6,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,-1.6520745572338524,960.6520425682102,49.86047038750902,924.5222497517683,2547.866938951136,0.21121270746915433,1.9161131403766518e-08,0.12842425614404931,26,,0.67,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,-3.3232043054655045,810.7467443363229,31.087741867833586,4440.500616691691,834.09757188311,0.11485906714121019,1.3728759143405433e-08,0.12416759679968148,15,0.15,0.71,0.01,,0.02,,,,0.04,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,-2.5789724379840466,801.6199667104255,23.363275253729633,6397.627612933507,483.00197841007673,0.15781646184258769,9.772592424184268e-08,0.11054236110380604,26,0.04,0.83,,,0.02,0.11,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,-1.729595974677275,795.0775172388154,34.262078483034344,2446.717847863111,1189.0309988439171,0.013052664609955356,3.798873463023433e-08,0.04666297184177734,12,0.13,0.72,0.02,,0.03,,,,0.01,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,-2.245071109612282,804.8432648841743,46.417604334696144,1198.1760241937932,1817.7407807391307,0.02366904949249138,7.262999465740272e-09,0.068926605659409,10,0.17,0.6,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,-1.3312901421270236,753.1576792467284,46.49278593910208,834.552084367238,1873.4747311421838,0.03795243736915044,1.91331891441493e-08,0.06693624820185909,17,,0.6,0.06,0.1,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,-1.1715565875565102,797.6258570194464,39.661185682575606,1406.1006798985936,1604.1242330464395,0.01235914007952621,4.5268023551869874e-08,0.052443998752759784,9,0.09,0.65,,,0.04,0.09,,,,,,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
282,-0.829191924729864,772.5636814039901,34.89150509445625,1775.3296269259185,1328.5748613547573,0.0034886230080841685,9.29029110412205e-09,0.02784924287080875,9,0.04,0.62,,,0.08,0.08,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,
283,-0.7450398218132671,774.5022061705603,37.71254327247232,1391.8164757173847,1517.2480255424841,0.002841098667576869,8.173966944274857e-09,0.02512972096651486,9,0.13,0.63,,,0.08,0.08,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
284,-0.4565546680213153,799.0469065627361,41.64501274618484,955.7016737809818,1872.3433370037499,0.005188600475656724,5.351957689525566e-09,0.0339630363854278,9,0.17,0.62,,,0.08,0.08,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
285,-0.5277340134374441,815.1972253034982,38.54693914887678,1279.784136821463,1693.1061761258386,0.004964309126858302,2.897551639596818e-09,0.03322059101865951,9,0.08,0.63,,,0.08,0.08,,,,,,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
286,-0.3051100607384999,820.0420033922658,40.9883986141858,980.7954568406244,1911.5230414961204,0.006533997321405138,4.918032411871387e-09,0.038116754390518204,9,0.12,0.62,,,0.08,0.08,,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
287,-0.5720889993416219,850.0946299239047,40.62613783442899,1147.535675943933,1896.9477756305773,0.005029573658346109,8.44343958552457e-09,0.0354749110925849,8,0.08,0.63,,,0.08,0.08,,,,,,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.013278702144859175,818.3020955233552,52.67733148960633,329.10949465583326,2777.841476467136,0.01344925008574549,1.3569347274283716e-08,0.058019949543358325,8,0.23,0.68,,,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,-0.5859142052615066,774.9857512693086,34.80588936340162,1668.9653668426238,1368.2092425131696,0.0018426064835295186,1.0976386121200332e-08,0.02023668633817781,9,0.13,0.64,,,0.09,0.06,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
290,-0.245258801177637,785.9994792834216,35.265798564131146,1468.709801056217,1477.64392409286,0.003037432648979932,1.692149371318452e-08,0.025984235854234358,9,0.13,0.65,,,0.09,0.04,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
291,-1.7716370828879835,856.4730480131052,46.4826388296327,1096.8413152629564,2034.332679620783,0.006230473249486224,2.7917338996097385e-09,0.022329551301661147,25,0.14,0.68,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,-1.0164041190915254,781.2064367877549,72.15785140349229,108.1415626289032,3549.4963798605686,0.2244570386541922,2.2345429633544185e-07,0.21514574558558291,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,0.1,,,,,,
293,-0.9674383893347619,773.4563561519825,65.43956964594557,175.36291413637957,3129.7548692921746,0.139176777492936,1.739285144871363e-07,0.16863369650324198,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,0.2,,,,,,
294,-1.883907884784175,758.4659733164036,64.12373908850422,282.43906253785383,2744.5588655152396,0.14839925462602732,8.452177961755405e-08,0.1837141778838727,9,0.2,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,
295,-2.0241606502099465,684.9427840368703,58.98644436812075,389.18628354221215,2195.9668428313703,0.07853763144112991,3.503155953415624e-08,0.12602723779512331,10,0.3,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
296,-3.051813592195024,691.9770167232051,54.44055876830979,760.6506652557947,1810.8187569883157,0.16006299016472259,7.832228928662623e-07,0.19004925679056434,9,0.3,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
297,-2.837985542413874,748.1081111834799,47.47563706882948,1230.4518467157689,1645.5395354778916,0.03954267301051684,2.4292980271607333e-08,0.09390400459444494,9,0.1,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
298,-0.6198680566623236,708.0271974530291,67.87139400461585,112.12527204386676,3099.840893445848,0.3586919108923532,5.423352751036557e-07,0.27238994827403384,10,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
299,-2.100130076264989,691.2737273584195,59.2355318243726,396.88918401022465,2212.8106076663194,0.35457250197031454,3.0883590973986214e-07,0.276902671034392,10,0.3,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
300,-1.7862846242864039,674.4186912407016,62.58580692479687,269.8348417473259,2387.250144618658,0.038280265556586146,7.454740109312215e-09,0.08773766749869895,10,0.2,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,0.7,,,,,,,,,,,
301,-2.193036331543327,644.0310402625995,54.87099953475371,520.3218509576142,1845.8256813803712,0.05681785035184572,4.666000789222998e-10,0.1127036418935866,9,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
302,-1.3883465698547661,652.2313306887111,63.661277961602664,204.34446486753538,2449.113545737687,0.021670695388781525,1.4764661040707425e-08,0.06588667462814657,10,0.3,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,0.6,,,,,,,,,,,
303,-3.3730363523928584,570.031543838166,36.575220999843786,2206.4204243277068,786.1761183858194,1.808171280115071,4.062664686332873e-07,0.2962522262718407,43,0.05,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,-1.522148710213145,841.4216344462208,66.37724328250914,228.29590100114783,3288.931442548072,0.004078021556966016,2.107350557944976e-09,0.028568470398584143,10,0.24,0.5,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,
305,-1.018765458664525,871.2494055211166,52.630656431324645,541.1213987370503,2650.9300417981153,0.005506858615900834,1.8946232503008753e-08,0.03030151018930112,12,0.14,0.69,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,
306,-1.9266518066779403,739.0026046305464,51.23215277324564,706.5493204452048,1979.5757633662822,0.07212381051364236,3.103029862921991e-08,0.12113150589104395,10,0.36,0.5,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,
307,-1.2759657365876622,863.9542823985358,57.78909474755692,401.24184813074436,2896.761651470647,0.003940724381947591,7.316820734362683e-10,0.023731028148047967,14,,0.54,0.2,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,
308,-1.4024562173786865,906.8483971078127,47.35707938508011,964.8286874693248,2297.466605718352,0.001920404291825939,3.170772269744937e-09,0.016564678877826564,14,,0.67,0.16,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,
309,-0.32760661784142453,568.9198265442075,90.24884770492969,12.612738342790704,3596.070213598202,0.4987877244037404,2.470494824616254e-07,0.1345007420140607,56,0.05,,,,,,0.2,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,
310,-6.799539442135136,559.1717501190377,69.27863607476675,717.0638813723142,1501.4455484602477,0.07443479155892674,6.2136231195053515e-09,0.05169747706673783,56,0.06,,,,,,0.2,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,
311,-2.7327115996316502,556.7159007275517,78.28398822956498,109.7832822855568,2401.4592271190404,0.020209505020932106,3.9908903785856875e-09,0.029034767662880465,48,0.08,,,,,,0.19,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,
312,-1.3848418031579135,556.4871873949551,86.68328489939081,31.172589945366173,3047.4506190598554,0.016775367905452532,2.3579339236343144e-09,0.028619282426694367,41,0.1,,,,,,0.19,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,
313,-0.8572024887227694,814.4694786067831,37.9047309752153,1492.6510482730007,1586.6941105326475,0.01916082953456799,3.000190531058343e-08,0.0505778556320777,15,0.14,0.73,,,0.01,,,,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,-0.80612787763158,817.2516743976162,39.583800448098664,1293.1886512896333,1708.8770277634212,0.03277534105528623,2.7796352310622635e-08,0.06215082338723804,17,0.14,0.71,,,0.01,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,-0.8925296949537813,835.2154582137056,38.41073735515645,1487.7734349442946,1653.1434875849684,0.01144646657589865,4.714803996221442e-09,0.04563886079014485,11,0.14,0.71,,,0.03,,,,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,-1.5296975408747702,809.9521620421623,38.979249946235946,1670.4496695832836,1523.531470785182,0.016748935769238305,9.997291584851187e-09,0.052955066512835776,12,0.16,0.69,,,0.01,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,-0.8607293406603461,842.8074864709656,40.315742822969526,1281.9306700571794,1799.2207355530402,0.027685577358165236,9.990232266443577e-09,0.05888802220508512,16,0.14,0.69,,,0.03,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,-0.8008722414914802,823.509782766259,39.74343859295694,1284.781791362032,1733.2777442575036,0.03556514825830548,3.740317766228134e-08,0.0740921939532427,13,0.16,0.69,,,0.03,,,,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,-2.5938844329869926,1092.3861794963666,39.97243481312829,2801.0146699924117,1899.6434991807312,0.03383837749772889,8.694675888987202e-09,0.055502917855215564,22,,0.65,,,0.15,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,-9.531398188943811,1100.0745841721766,20.050174273403826,25372.95651370266,-75.67816862865152,0.05825487418899589,3.520548511048993e-08,0.10831529764535851,10,0.05,0.85,0.03,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,-15.851950805203137,982.2793407049148,12.395832862721438,47653.77707205013,-545.104558333561,0.5037725219474218,2.078324389392927e-07,0.27339498467229406,14,0.05,0.83,0.03,,0.08,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
